time, niveau, x_rotation, y_rotation, gyro_total_x, gyro_total_y, angle_x, angle_y
 25.378748,  2.0, -1.0,  2.4, -6.3, -2.6, -1.8,  1.2
 25.400875,  2.0, -0.6,  1.5, -6.3, -2.6, -1.8,  1.2
 25.423722,  2.0, -0.8,  1.1, -6.4, -2.6, -1.8,  1.1
 25.446014,  2.0, -1.7,  0.6, -6.4, -2.7, -1.9,  1.1
 25.468773,  2.0, -3.0,  0.8, -6.5, -2.7, -2.0,  1.0
 25.491047,  2.0, -3.4,  0.7, -6.5, -2.7, -2.0,  1.0
 25.513610,  2.0, -2.7,  0.7, -6.5, -2.7, -2.1,  1.0
 25.535834,  2.0, -2.5,  0.7, -6.5, -2.8, -2.1,  1.0
 25.557950,  2.0, -2.8,  1.1, -6.5, -2.8, -2.1,  1.0
 25.580303,  2.0, -1.9,  0.8, -6.6, -2.8, -2.1,  0.9
 25.602453,  2.0, -1.5,  1.2, -6.6, -2.8, -2.1,  0.9
 25.625270,  2.0, -2.2,  1.2, -6.6, -2.8, -2.1,  0.9
 25.647296,  2.0, -2.2,  0.4, -6.6, -2.8, -2.1,  0.9
 25.670064,  2.0, -1.4,  0.7, -6.6, -2.8, -2.1,  0.9
 25.692400,  2.0, -1.2,  1.2, -6.6, -2.9, -2.1,  0.9
 25.714310,  2.0, -1.8,  0.9, -6.6, -2.9, -2.1,  0.8
 25.736777,  2.0, -1.3,  0.8, -6.6, -2.9, -2.1,  0.8
 25.759112,  2.0, -0.6,  1.0, -6.7, -2.9, -2.1,  0.8
 25.781133,  2.0, -1.0,  1.5, -6.7, -3.0, -2.1,  0.8
 25.803468,  2.0, -2.2,  1.2, -6.8, -3.0, -2.2,  0.8
 25.826284,  2.0, -3.3,  1.1, -6.9, -3.0, -2.3,  0.7
 25.848197,  2.0, -2.8,  0.0, -6.9, -3.1, -2.4,  0.7
 25.870959,  2.0, -3.0, -1.4, -7.0, -3.1, -2.4,  0.6
 25.893252,  2.0, -4.1, -1.7, -7.0, -3.1, -2.5,  0.5
 25.915102,  2.0, -5.2, -1.8, -7.1, -3.1, -2.7,  0.4
 25.937464,  2.0, -6.1, -1.4, -7.1, -3.1, -2.8,  0.4
 25.959658,  2.0, -5.7, -0.3, -7.1, -3.1, -2.9,  0.4
 25.982154,  2.0, -4.6,  0.1, -7.1, -3.1, -2.9,  0.4
 26.004428,  2.0, -3.1,  0.6, -7.0, -3.0, -2.9,  0.4
 26.027156,  2.0, -2.9,  1.3, -7.0, -3.0, -2.8,  0.5
 26.049166,  2.0, -3.5,  1.4, -7.0, -3.0, -2.8,  0.5
 26.071387,  2.0, -3.6,  0.6, -6.9, -3.0, -2.8,  0.5
 26.093688,  2.0, -3.1,  0.2, -6.8, -3.0, -2.7,  0.5
 26.115660,  2.0, -2.5,  0.2, -6.8, -3.0, -2.7,  0.5
 26.138163,  2.0, -2.4,  0.6, -6.7, -2.9, -2.6,  0.6
 26.160471,  2.0, -1.7,  1.6, -6.7, -2.9, -2.5,  0.6
 26.182837,  2.0, -1.4,  1.4, -6.6, -2.9, -2.5,  0.6
 26.204989,  2.0, -1.7,  0.9, -6.6, -2.9, -2.4,  0.6
 26.227755,  2.0, -2.7,  0.4, -6.6, -2.9, -2.4,  0.6
 26.249929,  2.0, -2.2,  0.6, -6.5, -3.0, -2.3,  0.6
 26.272133,  2.0, -3.0,  1.5, -6.5, -3.0, -2.3,  0.6
 26.294672,  2.0, -1.9,  1.1, -6.4, -3.0, -2.2,  0.6
 26.317193,  2.0, -0.5,  0.3, -6.4, -3.0, -2.2,  0.6
 26.340061,  2.0, -1.0, -0.5, -6.3, -3.0, -2.1,  0.5
 26.362577,  2.0, -1.9, -0.8, -6.3, -3.0, -2.0,  0.5
 26.385252,  2.0, -2.7,  0.1, -6.3, -3.0, -2.0,  0.5
 26.407546,  2.0, -2.1,  0.3, -6.2, -3.0, -2.0,  0.5
 26.429924,  2.0, -1.3,  0.1, -6.2, -3.0, -1.9,  0.5
 26.452276,  2.0, -0.8,  0.1, -6.1, -3.0, -1.8,  0.5
 26.474460,  2.0,  0.1,  0.1, -6.1, -3.0, -1.7,  0.5
 26.496815,  2.0,  0.3,  0.6, -6.0, -3.0, -1.6,  0.5
 26.519038,  2.0, -0.1,  1.0, -6.0, -3.0, -1.5,  0.5
 26.541794,  2.0, -0.1,  1.1, -6.0, -3.0, -1.5,  0.5
 26.564001,  2.0, -0.6,  0.7, -5.9, -3.0, -1.4,  0.5
 26.586701,  2.0, -0.5,  0.7, -5.9, -3.0, -1.4,  0.5
 26.609103,  2.0,  0.2,  1.0, -5.9, -3.0, -1.3,  0.5
 26.631119,  2.0,  0.5,  0.5, -5.9, -3.0, -1.3,  0.5
 26.653468,  2.0,  0.4,  0.6, -5.9, -3.0, -1.2,  0.5
 26.675745,  2.0,  0.0,  1.0, -5.9, -3.0, -1.2,  0.5
 26.697873,  2.0, -0.6,  0.6, -6.0, -3.1, -1.2,  0.5
 26.720218,  2.0, -1.2,  0.8, -6.0, -3.1, -1.2,  0.5
 26.743008,  2.0, -1.5,  0.5, -6.0, -3.1, -1.3,  0.5
 26.764898,  2.0, -1.5,  0.1, -6.0, -3.1, -1.3,  0.4
 26.787622,  2.0, -1.3, -0.3, -6.0, -3.2, -1.3,  0.4
 26.809844,  2.0, -1.3, -0.3, -6.0, -3.2, -1.3,  0.3
 26.831746,  2.0, -1.5, -0.4, -6.0, -3.2, -1.3,  0.3
 26.853978,  2.0, -1.3, -0.6, -6.0, -3.2, -1.3,  0.2
 26.876390,  2.0, -0.9, -1.0, -6.0, -3.2, -1.3,  0.2
 26.898886,  2.0, -0.8, -1.0, -6.0, -3.2, -1.2,  0.2
 26.921242,  2.0, -0.7, -0.1, -6.0, -3.2, -1.2,  0.2
 26.943960,  2.0, -0.3,  0.2, -6.0, -3.2, -1.2,  0.2
 26.965872,  2.0,  0.3,  0.4, -6.0, -3.2, -1.1,  0.2
 26.988134,  2.0,  0.3,  0.7, -6.0, -3.2, -1.1,  0.2
 27.010516,  2.0,  0.1,  0.6, -6.0, -3.2, -1.1,  0.2
 27.032593,  2.0,  0.3,  0.9, -6.0, -3.2, -1.1,  0.2
 27.054892,  2.0, -0.5,  0.5, -6.1, -3.3, -1.1,  0.2
 27.077196,  2.0, -0.8,  0.3, -6.1, -3.3, -1.1,  0.2
 27.099715,  2.0, -1.2,  0.0, -6.2, -3.3, -1.2,  0.1
 27.121939,  2.0, -1.8, -0.6, -6.2, -3.4, -1.2,  0.1
 27.144907,  2.0, -1.8, -1.2, -6.3, -3.4, -1.3,  0.0
 27.166900,  2.0, -2.2, -1.5, -6.3, -3.4, -1.4, -0.0
 27.189119,  2.0, -3.0, -1.3, -6.3, -3.4, -1.4, -0.1
 27.211584,  2.0, -3.2, -1.1, -6.3, -3.4, -1.5, -0.1
 27.233570,  2.0, -2.7, -1.0, -6.3, -3.4, -1.5, -0.1
 27.256542,  2.0, -2.2, -0.6, -6.3, -3.4, -1.5, -0.1
 27.278904,  2.0, -1.9,  0.0, -6.3, -3.3, -1.5, -0.1
 27.301625,  2.0, -1.8,  0.2, -6.2, -3.3, -1.5, -0.1
 27.323800,  2.0, -1.2,  0.3, -6.2, -3.3, -1.4, -0.1
 27.346373,  2.0, -0.7, -0.4, -6.2, -3.3, -1.4, -0.1
 27.368529,  2.0,  0.2, -0.1, -6.1, -3.3, -1.3, -0.0
 27.390660,  2.0,  0.2,  0.3, -6.1, -3.3, -1.2, -0.0
 27.413181,  2.0, -0.9,  0.6, -6.1, -3.3, -1.2, -0.0
 27.435428,  2.0, -1.4,  0.7, -6.1, -3.3, -1.2,  0.0
 27.463189,  2.0, -1.3,  0.4, -6.1, -3.3, -1.2,  0.0
 27.485371,  2.0, -1.0, -0.2, -6.1, -3.3, -1.2, -0.0
 27.508236,  2.0, -0.8, -0.0, -6.1, -3.3, -1.2, -0.0
 27.530401,  2.0, -0.9, -0.8, -6.1, -3.4, -1.2, -0.1
 27.553110,  2.0, -0.7, -1.1, -6.0, -3.4, -1.1, -0.1
 27.575387,  2.0, -0.7, -1.2, -6.0, -3.4, -1.1, -0.1
 27.597363,  2.0, -1.3, -1.0, -6.0, -3.4, -1.1, -0.2
 27.619813,  2.0, -1.5, -0.7, -6.0, -3.3, -1.1, -0.2
 27.642039,  2.0, -1.4, -0.8, -6.0, -3.3, -1.1, -0.1
 27.664651,  2.0, -1.0, -0.6, -6.0, -3.3, -1.1, -0.1
 27.686894,  2.0, -0.6, -0.8, -6.0, -3.2, -1.1, -0.1
 27.709716,  2.0, -0.6, -1.2, -6.0, -3.2, -1.0, -0.1
 27.731729,  2.0, -0.9, -0.8, -5.9, -3.1, -1.0, -0.1
 27.754169,  2.0, -1.3,  0.4, -5.9, -3.1, -1.0, -0.0
 27.776442,  2.0, -1.3,  2.0, -5.9, -3.0, -1.0,  0.1
 27.798217,  2.0, -0.9,  2.2, -5.9, -3.0, -0.9,  0.2
 27.821159,  2.0, -0.3,  1.2, -5.8, -3.0, -0.9,  0.2
 27.843387,  2.0,  0.6,  0.4, -5.8, -3.0, -0.8,  0.3
 27.865837,  2.0,  0.8,  0.5, -5.8, -3.0, -0.7,  0.3
 27.887899,  2.0,  0.8,  0.2, -5.8, -2.9, -0.7,  0.3
 27.910587,  2.0,  0.0,  1.0, -5.8, -2.9, -0.7,  0.3
 27.932351,  2.0, -0.5,  1.0, -5.8, -2.9, -0.6,  0.4
 27.954614,  2.0, -0.1,  1.1, -5.8, -2.9, -0.6,  0.4
 27.976827,  2.0,  0.2,  1.1, -5.8, -2.9, -0.6,  0.4
 27.998481,  2.0, -0.2,  0.9, -5.8, -2.9, -0.6,  0.5
 28.021310,  2.0, -0.4,  0.3, -5.8, -2.9, -0.6,  0.5
 28.043344,  2.0, -0.8,  0.0, -5.8, -2.8, -0.6,  0.5
 28.065684,  2.0, -1.2, -0.3, -5.8, -2.8, -0.6,  0.5
 28.087677,  2.0, -1.5, -0.4, -5.8, -2.8, -0.7,  0.5
 28.109698,  2.0, -1.6,  0.1, -5.7, -2.7, -0.7,  0.5
 28.131626,  2.0, -1.4,  0.6, -5.7, -2.7, -0.6,  0.6
 28.153700,  2.0, -1.3,  0.9, -5.7, -2.6, -0.6,  0.6
 28.176393,  2.0, -1.2,  1.7, -5.6, -2.6, -0.6,  0.7
 28.198107,  2.0, -0.2,  2.3, -5.5, -2.5, -0.5,  0.8
 28.220796,  2.0,  1.2,  2.5, -5.5, -2.5, -0.4,  0.9
 28.242884,  2.0,  2.2,  2.7, -5.4, -2.5, -0.3,  1.0
 28.264951,  2.0,  2.4,  2.2, -5.4, -2.4, -0.1,  1.0
 28.286955,  2.0,  2.4,  2.7, -5.4, -2.4, -0.1,  1.1
 28.309069,  2.0,  2.1,  3.0, -5.4, -2.4,  0.0,  1.2
 28.331113,  2.0,  1.7,  2.3, -5.4, -2.4,  0.1,  1.2
 28.353189,  2.0,  1.9,  2.9, -5.4, -2.5,  0.1,  1.2
 28.375825,  2.0,  1.4,  2.5, -5.4, -2.5,  0.1,  1.2
 28.397631,  2.0,  1.0,  1.9, -5.5, -2.5,  0.1,  1.2
 28.420250,  2.0,  0.4,  2.6, -5.6, -2.6,  0.0,  1.2
 28.442358,  2.0, -0.0,  2.1, -5.6, -2.6, -0.0,  1.2
 28.464212,  2.0, -0.5,  1.0, -5.7, -2.7, -0.1,  1.1
 28.486259,  2.0, -0.9,  0.8, -5.7, -2.7, -0.2,  1.1
 28.508323,  2.0, -1.7, -0.0, -5.7, -2.7, -0.2,  1.0
 28.530963,  2.0, -1.7,  0.3, -5.8, -2.8, -0.3,  1.0
 28.553078,  2.0, -1.1,  0.4, -5.8, -2.8, -0.3,  0.9
 28.575858,  2.0, -0.5,  0.0, -5.8, -2.8, -0.3,  0.9
 28.597664,  2.0, -0.4,  0.2, -5.8, -2.8, -0.3,  0.9
 28.619778,  2.0, -0.2,  0.2, -5.8, -2.8, -0.3,  0.8
 28.642009,  2.0,  0.0,  0.9, -5.8, -2.8, -0.3,  0.8
 28.663934,  2.0, -0.0,  1.0, -5.8, -2.8, -0.3,  0.9
 28.686557,  2.0, -0.4,  0.6, -5.8, -2.8, -0.3,  0.9
 28.708736,  2.0, -0.7,  0.9, -5.8, -2.8, -0.3,  0.9
 28.731227,  2.0, -0.5,  1.8, -5.8, -2.8, -0.3,  0.9
 28.753254,  2.0,  0.1,  2.1, -5.7, -2.8, -0.3,  0.9
 28.775443,  2.0,  0.2,  1.9, -5.7, -2.8, -0.3,  0.9
 28.797440,  2.0, -0.0,  1.3, -5.7, -2.9, -0.3,  0.9
 28.819462,  2.0,  0.3,  1.4, -5.7, -2.9, -0.3,  0.9
 28.841666,  2.0,  0.2,  1.2, -5.8, -2.9, -0.3,  0.9
 28.863611,  2.0, -0.5,  0.6, -5.8, -3.0, -0.3,  0.8
 28.886293,  2.0, -0.5, -0.3, -5.8, -3.0, -0.3,  0.8
 28.908296,  2.0, -0.3, -0.7, -5.8, -3.0, -0.3,  0.7
 28.930919,  2.0, -0.3, -0.9, -5.8, -3.0, -0.3,  0.6
 28.952942,  2.0, -0.3, -0.6, -5.8, -3.0, -0.3,  0.6
 28.974961,  2.0, -0.6, -0.1, -5.8, -3.0, -0.3,  0.6
 28.996995,  2.0, -1.1,  0.4, -5.8, -3.0, -0.3,  0.6
 29.019032,  2.0, -1.1,  0.9, -5.8, -3.0, -0.4,  0.6
 29.041808,  2.0, -1.0,  0.9, -5.8, -3.0, -0.4,  0.6
 29.063752,  2.0, -0.7,  0.5, -5.8, -3.0, -0.4,  0.6
 29.086391,  2.0, -0.8,  0.4, -5.7, -2.9, -0.4,  0.7
 29.108448,  2.0, -1.3,  0.5, -5.7, -2.9, -0.4,  0.7
 29.130473,  2.0, -1.5,  0.5, -5.7, -2.9, -0.3,  0.7
 29.152722,  2.0, -1.0,  0.6, -5.6, -2.9, -0.3,  0.7
 29.174711,  2.0,  0.9,  1.2, -5.5, -2.9, -0.2,  0.7
 29.198633,  2.0,  1.9,  1.3, -5.5, -2.8, -0.1,  0.8
 29.220743,  2.0,  2.2,  1.1, -5.4, -2.8,  0.0,  0.8
 29.243401,  2.0,  2.5,  1.3, -5.4, -2.8,  0.1,  0.8
 29.265148,  2.0,  2.0,  1.5, -5.4, -2.8,  0.2,  0.8
 29.287733,  2.0,  1.1,  1.7, -5.4, -2.8,  0.2,  0.9
 29.309825,  2.0,  0.8,  1.6, -5.4, -2.8,  0.2,  0.9
 29.331930,  2.0,  0.6,  1.5, -5.4, -2.8,  0.2,  0.9
 29.354122,  2.0,  1.2,  1.7, -5.5, -2.9,  0.2,  0.9
 29.376200,  2.0,  0.6,  1.2, -5.5, -2.9,  0.2,  0.9
 29.398552,  2.0, -0.1,  0.6, -5.5, -2.9,  0.2,  0.9
 29.420659,  2.0, -0.6,  0.7, -5.5, -2.9,  0.1,  0.8
 29.443367,  2.0, -1.0,  0.6, -5.5, -2.9,  0.1,  0.8
 29.465125,  2.0, -0.7,  0.4, -5.5, -3.0,  0.1,  0.8
 29.487060,  2.0, -0.2,  0.3, -5.5, -3.0,  0.1,  0.7
 29.509354,  2.0,  0.3,  0.2, -5.5, -3.0,  0.1,  0.7
 29.531226,  2.0,  0.8,  0.4, -5.5, -3.0,  0.1,  0.7
 29.554003,  2.0,  0.6,  0.4, -5.4, -3.0,  0.2,  0.7
 29.576001,  2.0,  0.7,  0.2, -5.4, -3.0,  0.2,  0.6
 29.598308,  2.0,  0.5,  0.0, -5.4, -3.0,  0.2,  0.6
 29.620472,  2.0,  1.3,  0.4, -5.4, -3.0,  0.3,  0.6
 29.642571,  2.0,  1.6,  0.4, -5.4, -3.0,  0.3,  0.6
 29.664640,  2.0,  2.0,  0.6, -5.4, -3.0,  0.4,  0.6
 29.686784,  2.0,  1.5,  0.7, -5.4, -3.0,  0.4,  0.6
 29.709211,  2.0,  1.7,  1.0, -5.5, -3.0,  0.4,  0.6
 29.731276,  2.0,  1.4,  1.0, -5.5, -3.0,  0.4,  0.7
 29.754172,  2.0, -0.1,  0.9, -5.6, -3.0,  0.3,  0.7
 29.776414,  2.0, -0.9,  0.6, -5.6, -3.0,  0.2,  0.6
 29.798764,  2.0, -1.5,  0.4, -5.6, -3.0,  0.1,  0.6
 29.821073,  2.0, -1.6,  0.4, -5.7, -3.0,  0.1,  0.6
 29.843313,  2.0, -0.8,  0.3, -5.7, -3.0,  0.0,  0.6
 29.865437,  2.0, -0.3,  0.2, -5.7, -3.0,  0.0,  0.6
 29.887721,  2.0, -0.5,  0.3, -5.7, -3.0, -0.0,  0.6
 29.910573,  2.0,  0.1,  0.4, -5.7, -3.0,  0.0,  0.6
 29.932451,  2.0,  0.5,  1.0, -5.7, -3.0,  0.0,  0.6
 29.955258,  2.0,  1.0,  1.1, -5.7, -3.0,  0.1,  0.6
 29.977571,  2.0,  1.3,  0.9, -5.7, -3.0,  0.1,  0.6
 29.999616,  2.0,  1.0,  0.7, -5.7, -3.0,  0.1,  0.6
 30.022040,  2.0,  0.4,  0.6, -5.8, -3.0,  0.0,  0.6
 30.044239,  2.0,  0.0,  0.3, -5.8, -3.0,  0.0,  0.6
 30.066409,  2.0, -0.1,  1.0, -5.9, -3.0, -0.1,  0.6
 30.088610,  2.0, -0.6,  0.7, -5.9, -3.1, -0.1,  0.6
 30.111783,  2.0, -0.5,  0.5, -6.0, -3.1, -0.2,  0.6
 30.133779,  2.0, -1.1,  0.1, -6.0, -3.1, -0.3,  0.6
 30.156447,  2.0, -2.3, -0.1, -6.1, -3.1, -0.4,  0.5
 30.178925,  2.0, -3.4,  0.3, -6.1, -3.1, -0.5,  0.5
 30.200932,  2.0, -3.3,  0.2, -6.1, -3.1, -0.5,  0.5
 30.223329,  2.0, -2.7,  0.1, -6.0, -3.1, -0.6,  0.5
 30.245720,  2.0, -1.4,  0.0, -6.0, -3.1, -0.6,  0.5
 30.268084,  2.0, -0.6, -0.5, -6.0, -3.0, -0.5,  0.5
 30.290552,  2.0,  0.1, -0.0, -5.9, -3.0, -0.5,  0.5
 30.314025,  2.0,  0.7,  0.7, -5.9, -3.0, -0.4,  0.5
 30.336238,  2.0,  0.3,  1.4, -5.8, -3.0, -0.3,  0.6
 30.359023,  2.0, -0.3,  1.8, -5.8, -3.0, -0.3,  0.6
 30.381124,  2.0, -0.5,  1.8, -5.8, -3.0, -0.3,  0.7
 30.403431,  2.0,  0.1,  1.7, -5.8, -3.0, -0.3,  0.7
 30.425796,  2.0,  0.7,  1.5, -5.8, -3.0, -0.3,  0.7
 30.447893,  2.0,  0.6,  1.0, -5.8, -3.0, -0.3,  0.7
 30.470659,  2.0,  0.5,  0.9, -5.8, -3.0, -0.2,  0.7
 30.492923,  2.0, -0.2,  0.6, -5.8, -3.0, -0.3,  0.6
 30.515255,  2.0, -1.2,  0.7, -5.9, -3.1, -0.3,  0.6
 30.537490,  2.0, -1.7,  0.8, -5.9, -3.1, -0.3,  0.6
 30.559965,  2.0, -1.2,  0.4, -5.9, -3.1, -0.4,  0.6
 30.581909,  2.0, -1.0,  0.0, -5.8, -3.2, -0.4,  0.5
 30.604166,  2.0, -0.3, -0.4, -5.8, -3.2, -0.4,  0.5
 30.626494,  2.0,  0.1, -1.1, -5.8, -3.2, -0.3,  0.4
 30.648501,  2.0,  0.4, -1.1, -5.8, -3.2, -0.3,  0.4
 30.671319,  2.0,  0.1, -0.8, -5.8, -3.2, -0.3,  0.3
 30.693467,  2.0, -0.8,  0.0, -5.8, -3.2, -0.3,  0.4
 30.716006,  2.0, -0.8,  0.9, -5.8, -3.2, -0.3,  0.4
 30.738217,  2.0, -0.7,  1.2, -5.8, -3.2, -0.3,  0.4
 30.760642,  2.0, -0.2,  0.8, -5.8, -3.2, -0.3,  0.4
 30.782601,  2.0,  0.5,  0.4, -5.8, -3.2, -0.3,  0.4
 30.804983,  2.0,  0.8,  0.3, -5.8, -3.2, -0.2,  0.4
 30.829509,  2.0,  0.7,  0.3, -5.8, -3.2, -0.2,  0.4
 30.851785,  2.0, -0.0,  0.3, -5.8, -3.2, -0.2,  0.4
 30.874541,  2.0, -0.3,  0.0, -5.8, -3.2, -0.3,  0.4
 30.896971,  2.0, -0.4, -0.1, -5.8, -3.2, -0.3,  0.3
 30.924424,  2.0, -0.9, -0.5, -5.9, -3.2, -0.3,  0.3
 30.946629,  2.0, -0.7, -0.5, -5.9, -3.2, -0.4,  0.3
 30.968911,  2.0, -0.7, -0.2, -5.9, -3.2, -0.4,  0.3
 30.990867,  2.0, -1.0, -0.2, -5.9, -3.2, -0.4,  0.3
 31.013019,  2.0, -1.2, -0.3, -5.9, -3.2, -0.4,  0.3
 31.035123,  2.0, -1.1, -0.1, -5.9, -3.1, -0.5,  0.3
 31.056981,  2.0, -0.9,  0.1, -5.9, -3.1, -0.5,  0.3
 31.079721,  2.0, -0.9,  0.3, -5.9, -3.1, -0.5,  0.3
 31.101713,  2.0, -0.5,  1.0, -5.9, -3.1, -0.5,  0.4
 31.124167,  2.0, -0.4,  1.2, -5.9, -3.0, -0.5,  0.4
 31.146206,  2.0,  0.1,  1.2, -5.9, -3.0, -0.4,  0.5
 31.168032,  2.0,  0.4,  1.1, -5.9, -3.0, -0.4,  0.5
 31.190067,  2.0,  0.2,  1.0, -5.9, -3.0, -0.4,  0.5
 31.212180,  2.0, -0.0,  0.7, -5.9, -3.0, -0.4,  0.5
 31.234472,  2.0,  0.6,  0.8, -6.0, -3.0, -0.4,  0.5
 31.256382,  2.0,  2.2,  1.0, -6.0, -3.0, -0.4,  0.6
 31.279085,  2.0,  2.3,  1.2, -6.1, -3.0, -0.4,  0.6
 31.301064,  2.0, -1.1,  0.8, -6.2, -3.0, -0.5,  0.6
 31.323067,  2.0, -3.8,  0.2, -6.3, -3.0, -0.7,  0.6
 31.345178,  2.0, -4.5, -0.4, -6.4, -3.0, -0.9,  0.6
 31.366762,  2.0, -4.1, -0.5, -6.4, -2.9, -1.0,  0.6
 31.389301,  2.0, -3.4,  0.1, -6.4, -2.9, -1.1,  0.6
 31.411481,  2.0, -3.0,  0.5, -6.4, -2.9, -1.2,  0.6
 31.433754,  2.0, -2.7,  1.3, -6.4, -2.9, -1.2,  0.6
 31.455709,  2.0, -2.5,  2.3, -6.4, -2.8, -1.2,  0.7
 31.477668,  2.0, -2.5,  2.7, -6.3, -2.8, -1.2,  0.8
 31.499352,  2.0, -2.2,  2.2, -6.3, -2.8, -1.2,  0.8
 31.521438,  2.0, -0.4,  1.4, -6.2, -2.8, -1.1,  0.8
 31.543804,  2.0,  1.0,  0.9, -6.2, -2.8, -1.0,  0.8
 31.565444,  2.0,  1.0,  0.6, -6.2, -2.9, -0.9,  0.8
 31.587866,  2.0,  1.1,  1.1, -6.2, -2.9, -0.9,  0.8
 31.610051,  2.0, -0.1,  1.8, -6.2, -2.9, -0.9,  0.8
 31.631980,  2.0, -1.6,  1.9, -6.2, -2.9, -0.9,  0.8
 31.653917,  2.0, -2.2,  1.1, -6.3, -2.9, -1.0,  0.8
 31.675809,  2.0, -2.1,  0.7, -6.3, -3.0, -1.0,  0.8
 31.697860,  2.0, -1.5,  0.1, -6.3, -3.0, -1.1,  0.7
 31.719833,  2.0, -1.6,  0.1, -6.3, -3.0, -1.1,  0.7
 31.742365,  2.0, -2.5, -0.1, -6.3, -3.0, -1.1,  0.7
 31.764339,  2.0, -3.0,  0.7, -6.3, -3.0, -1.2,  0.7
 31.786774,  2.0, -2.8,  1.1, -6.3, -3.0, -1.2,  0.7
 31.808820,  2.0, -2.4,  0.6, -6.3, -3.0, -1.2,  0.7
 31.830725,  2.0, -2.1,  0.6, -6.2, -3.0, -1.2,  0.6
 31.852906,  2.0, -1.5,  0.2, -6.2, -3.1, -1.2,  0.6
 31.874945,  2.0, -0.6,  0.2, -6.1, -3.1, -1.1,  0.6
 31.897447,  2.0,  0.5,  0.6, -6.1, -3.1, -1.0,  0.6
 31.919351,  2.0,  0.8,  1.0, -6.0, -3.1, -0.9,  0.6
 31.941905,  2.0, -0.6,  1.5, -6.0, -3.1, -0.9,  0.6
 31.963964,  2.0, -1.4,  1.5, -6.0, -3.1, -0.9,  0.6
 31.985803,  2.0, -1.4,  1.4, -6.0, -3.1, -0.9,  0.6
 32.007937,  2.0, -1.1,  0.5, -6.0, -3.2, -0.9,  0.6
 32.030044,  2.0, -0.9, -0.4, -5.9, -3.2, -0.8,  0.5
 32.052551,  2.0, -1.2, -0.5, -5.9, -3.2, -0.8,  0.5
 32.074558,  2.0, -1.2, -0.5, -5.8, -3.2, -0.8,  0.4
 32.097075,  2.0, -0.4, -0.2, -5.8, -3.3, -0.7,  0.4
 32.118958,  2.0,  0.1, -0.3, -5.7, -3.3, -0.6,  0.4
 32.141048,  2.0, -0.1, -0.2, -5.7, -3.3, -0.6,  0.3
 32.163298,  2.0, -0.0, -0.2, -5.6, -3.3, -0.5,  0.3
 32.185171,  2.0,  0.8, -0.9, -5.6, -3.2, -0.4,  0.3
 32.207517,  2.0,  1.7, -1.0, -5.6, -3.2, -0.3,  0.3
 32.229517,  2.0,  1.4, -0.5, -5.5, -3.2, -0.3,  0.3
 32.252014,  2.0,  0.9,  0.5, -5.5, -3.2, -0.2,  0.3
 32.273911,  2.0,  0.7,  1.5, -5.5, -3.1, -0.2,  0.4
 32.296372,  2.0,  0.5,  1.7, -5.5, -3.1, -0.1,  0.4
 32.321017,  2.0,  1.0,  1.0, -5.5, -3.1, -0.1,  0.5
 32.343190,  2.0,  1.6,  0.5, -5.5, -3.1, -0.1,  0.5
 32.364930,  2.0,  2.1,  0.5, -5.5, -3.1, -0.0,  0.5
 32.386904,  2.0,  1.1,  0.7, -5.6, -3.1, -0.0,  0.5
 32.409507,  2.0, -0.4,  0.4, -5.6, -3.1, -0.1,  0.5
 32.431289,  2.0, -1.6,  0.7, -5.6, -3.1, -0.2,  0.5
 32.453934,  2.0, -1.9,  0.7, -5.7, -3.1, -0.2,  0.5
 32.475799,  2.0, -0.9,  0.6, -5.7, -3.1, -0.3,  0.5
 32.497787,  2.0,  0.7,  0.1, -5.7, -3.1, -0.2,  0.5
 32.519822,  2.0,  1.2,  0.0, -5.7, -3.1, -0.2,  0.4
 32.541796,  2.0,  0.3,  0.5, -5.7, -3.1, -0.2,  0.4
 32.564368,  2.0, -0.4,  0.4, -5.7, -3.1, -0.2,  0.4
 32.586202,  2.0, -0.6,  0.3, -5.7, -3.1, -0.2,  0.4
 32.608669,  2.0, -0.3,  0.4, -5.7, -3.1, -0.2,  0.4
 32.630667,  2.0,  0.7,  0.6, -5.7, -3.1, -0.2,  0.5
 32.652797,  2.0,  1.1,  0.5, -5.7, -3.1, -0.2,  0.5
 32.674821,  2.0,  1.3,  0.7, -5.8, -3.1, -0.2,  0.5
 32.696838,  2.0,  1.4,  0.9, -5.8, -3.1, -0.2,  0.5
 32.718915,  2.0,  0.7,  1.0, -5.9, -3.1, -0.2,  0.5
 32.740960,  2.0,  0.4,  0.7, -5.9, -3.1, -0.2,  0.5
 32.763697,  2.0,  0.0,  0.1, -6.0, -3.2, -0.3,  0.5
 32.785691,  2.0, -0.4, -0.6, -6.1, -3.2, -0.4,  0.4
 32.808032,  2.0, -0.8, -0.7, -6.2, -3.2, -0.5,  0.4
 32.830247,  2.0, -2.1, -0.6, -6.2, -3.1, -0.6,  0.4
 32.852196,  2.0, -2.7,  0.4, -6.3, -3.1, -0.7,  0.4
 32.874457,  2.0, -3.0,  1.3, -6.4, -3.1, -0.9,  0.4
 32.896472,  2.0, -3.5,  0.9, -6.4, -3.1, -1.0,  0.5
 32.918953,  2.0, -4.4,  1.0, -6.4, -3.1, -1.1,  0.5
 32.940979,  2.0, -4.1,  0.8, -6.4, -3.1, -1.2,  0.5
