time, niveau, x_rotation, y_rotation, gyro_total_x, gyro_total_y, angle_x, angle_y
 11.845112,  1.0, -6.7,  3.9, 12.7, 19.9,  0.2,  7.7
 11.868105,  1.0, -21.1, 40.0, 18.4, 14.7,  5.2,  3.6
 11.891109,  1.0, -14.7, 23.6, 20.6, 13.9,  6.7,  3.5
 11.914106,  1.0, -19.5, 35.5, 19.6, 15.8,  4.9,  6.2
 11.937107,  1.0, -29.4, 45.0, 13.9, 20.8, -1.7, 12.3
 11.960103,  1.0, -20.3,  3.3,  8.1, 26.5, -7.8, 17.6
 11.983108,  1.0, 26.6, -23.9,  2.4, 32.3, -12.3, 22.0
 12.006102,  1.0, 35.4, -35.0,  1.7, 32.0, -11.5, 20.0
 12.029106,  1.0, 24.4, -17.3,  7.5, 26.3, -4.9, 13.3
 12.052104,  1.0, -37.6, 32.8, 13.3, 20.6, -0.2,  8.3
 12.075107,  1.0, -16.7, 35.3, 16.3, 19.2,  2.2,  7.8
 12.098105,  1.0, -27.6, 40.6, 17.0, 18.8,  1.9,  8.4
 12.121103,  1.0, -36.5, 41.2, 12.5, 23.6, -3.5, 14.0
 12.144105,  1.0, -37.2, 22.6,  6.8, 29.4, -10.1, 19.9
 12.167121,  1.0, 10.8, -30.4,  1.0, 35.1, -15.0, 24.0
 12.190101,  1.0, 35.3, -35.2,  0.5, 34.8, -14.0, 21.8
 12.213108,  1.0, 24.9, -14.2,  6.3, 29.0, -7.3, 15.2
 12.236105,  1.0, -30.4, 15.4, 12.1, 23.3, -2.3,  9.6
 12.259108,  1.0, -28.1, 46.5, 17.2, 18.3,  1.9,  5.9
 12.282099,  1.0, -27.1, 25.0, 18.9, 17.8,  2.6,  6.0
 12.305135,  1.0, -24.0, 44.9, 17.0, 20.7, -0.1, 10.0
 12.328114,  1.0, -31.8, 36.4, 11.2, 26.4, -6.6, 16.3
 12.351106,  1.0,  5.6, -16.4,  5.5, 32.2, -11.7, 21.0
 12.374103,  1.0, 35.3, -35.3, -0.2, 35.9, -15.9, 22.8
 12.397107,  1.0, 39.5, -22.8,  5.6, 30.1, -8.6, 15.9
 12.420116,  1.0, -41.1, 16.9, 11.4, 24.4, -4.0, 10.3
 12.443108,  1.0, -9.9, 62.9, 14.5, 20.8, -1.1,  8.4
 12.466105,  1.0,  4.8, -24.1, 15.9, 19.5,  0.5,  6.2
 12.489098,  1.0,  0.8, 42.1, 15.9, 19.5,  0.5,  7.3
 12.512106,  1.0, -20.6, 50.1, 12.4, 22.7, -3.6, 11.6
 12.535107,  1.0,  5.3, 13.2,  6.7, 28.4, -8.9, 17.3
 12.558102,  1.0, 36.3, -36.2,  1.7, 34.2, -12.4, 21.3
 12.581113,  1.0, 36.4, -16.7,  7.5, 28.5, -5.3, 14.6
 12.604102,  1.0, -34.8, 48.4, 11.8, 24.7, -2.0, 11.9
 12.627107,  1.0, 19.1, -16.6, 13.6, 22.8,  0.4,  9.2
 12.650105,  1.0, -0.0, 34.1, 13.8, 22.0,  0.6,  9.2
 12.673105,  1.0, -26.0, 49.3, 10.4, 25.1, -3.5, 13.4
 12.696104,  1.0, -19.6, 28.2,  4.7, 30.9, -9.5, 19.5
 12.719107,  1.0, 16.0, -32.5, -1.0, 36.7, -14.3, 23.5
 12.742104,  1.0, 34.7, -20.8, -6.8, 40.4, -18.4, 25.8
 12.765110,  1.0, 41.8, -22.5, -5.6, 39.0, -15.4, 23.0
 12.788099,  1.0, 30.0, -32.2,  0.2, 33.3, -8.5, 15.8
 12.811121,  1.0, -42.2, 32.4,  6.0, 27.5, -3.9, 10.7
 12.834105,  1.0, -17.4, 32.2,  9.3, 26.4, -1.1, 10.3
 12.857136,  1.0, -2.6, 26.0, 10.2, 25.7, -0.2, 10.0
 12.880105,  1.0, -14.3, 34.6,  8.3, 27.6, -2.5, 12.7
 12.903106,  1.0, -28.9, 45.7,  2.6, 33.4, -8.9, 19.2
 12.926107,  1.0, -20.7, -1.0, -3.2, 39.2, -14.8, 24.2
 12.949107,  1.0, 23.3, -28.8, -8.9, 44.9, -19.2, 28.2
 12.972101,  1.0, 38.3, -28.7, -7.3, 42.5, -16.0, 24.2
 12.995068,  1.0, 25.5, -20.8, -1.6, 36.8, -9.1, 17.3
 13.018105,  1.0, -36.2, 30.2,  4.2, 31.0, -4.3, 12.1
 13.041107,  1.0, -26.1, 35.7,  7.8, 29.2, -1.5, 11.0
 13.064105,  1.0,  2.2, 22.1,  9.2, 27.7, -0.0,  9.9
 13.087108,  1.0, -10.7, 28.1,  8.5, 28.8, -1.0, 11.5
 13.110103,  1.0, -21.5, 46.1,  3.6, 33.8, -6.4, 17.4
 13.133107,  1.0,  0.0, -4.2, -2.1, 39.6, -11.8, 22.4
 13.156101,  1.0, 28.3, -25.1, -7.9, 43.9, -16.1, 25.1
 13.179106,  1.0, 34.8, -12.8, -9.6, 44.3, -16.3, 24.3
 13.202108,  1.0, 18.2,  1.4, -8.8, 42.9, -14.5, 22.3
 13.225107,  1.0,  7.5,  5.0, -7.8, 42.2, -12.9, 21.2
 13.248104,  1.0,  8.2,  8.8, -7.0, 41.3, -11.4, 19.9
 13.271111,  1.0,  4.5,  8.9, -6.8, 41.0, -10.8, 19.3
 13.294109,  1.0, 11.6,  3.5, -6.9, 40.9, -10.1, 18.7
 13.317116,  1.0, 11.7,  2.0, -6.9, 40.7, -9.5, 18.0
 13.340106,  1.0, 10.8,  4.3, -6.9, 40.7, -9.0, 17.6
 13.363126,  1.0, 14.5,  1.1, -6.9, 40.5, -8.2, 16.9
 13.386107,  1.0, 12.8,  3.7, -6.8, 40.6, -7.5, 16.6
 13.409116,  1.0, 14.0,  1.3, -6.7, 40.5, -6.7, 16.1
 13.432108,  1.0, 14.8,  0.1, -6.4, 40.4, -5.9, 15.5
 13.455113,  1.0, 23.5, -10.5, -5.6, 40.0, -4.1, 14.3
 13.478108,  1.0, 29.6, -23.5, -2.0, 37.2,  0.3, 10.5
 13.501117,  1.0, -14.0, 44.7,  1.6, 33.6,  3.4,  8.0
 13.524106,  1.0,  9.9,  0.2,  2.4, 33.7,  4.4,  7.8
 13.547117,  1.0, 14.2,  9.7,  3.0, 33.2,  5.2,  7.4
 13.570104,  1.0, 24.2, -11.4,  3.1, 33.3,  5.9,  7.0
 13.593117,  1.0, 19.7,  6.6,  3.4, 33.1,  6.6,  6.7
 13.616108,  1.0, 20.8, -5.3,  3.3, 33.2,  6.9,  6.5
 13.639113,  1.0, 23.1, -0.3,  3.2, 33.3,  7.3,  6.3
 13.662107,  1.0, 24.2, -3.8,  3.0, 33.4,  7.6,  6.1
 13.685117,  1.0, 22.3, -2.1,  2.9, 33.4,  8.0,  5.9
 13.708106,  1.0, 22.3, -1.1,  2.7, 33.5,  8.2,  5.8
 13.731117,  1.0, 21.7, -1.7,  2.4, 33.8,  8.4,  5.9
 13.754103,  1.0, 21.4, -5.7,  2.2, 34.1,  8.6,  5.8
 13.777115,  1.0, 19.8, -2.3,  2.0, 34.2,  8.7,  5.7
 13.800107,  1.0, 21.9, -4.7,  1.9, 34.3,  9.0,  5.4
 13.823121,  1.0, 20.8, -1.2,  1.6, 34.4,  9.1,  5.3
 13.846108,  1.0, 21.3, -3.0,  1.4, 34.5,  9.3,  5.2
 13.869116,  1.0, 12.9, -2.3,  1.1, 34.7,  9.1,  5.1
 13.892106,  1.0, 18.5, -2.4,  0.9, 34.8,  9.2,  5.0
 13.915119,  1.0, 17.7, -1.2,  0.4, 35.2,  8.9,  5.2
 13.938102,  1.0, 21.2, -2.2, -0.1, 35.5,  8.8,  5.3
 13.961117,  1.0, 21.7, -3.1, -0.4, 35.7,  8.9,  5.2
 13.984106,  1.0, 17.9, -1.1, -0.6, 35.8,  9.0,  5.2
 14.007114,  1.0, 18.1, -0.5, -0.8, 36.2,  9.1,  5.4
 14.030107,  1.0, 15.6, -0.8, -1.0, 36.4,  9.0,  5.4
 14.053119,  1.0, 15.7,  2.3, -1.6, 36.9,  8.7,  5.8
 14.076107,  1.0, 14.5,  0.2, -2.3, 37.5,  8.2,  6.2
 14.099117,  1.0, 17.6, -1.8, -3.1, 38.1,  7.7,  6.5
 14.122104,  1.0, 19.6, -1.3, -3.5, 38.6,  7.7,  6.8
 14.145117,  1.0, 17.2, -3.1, -3.6, 38.7,  7.9,  6.5
 14.168109,  1.0, 14.6,  0.9, -3.6, 38.5,  8.1,  6.2
 14.191115,  1.0, 14.0,  1.2, -3.8, 38.4,  8.0,  6.0
 14.214106,  1.0, 16.4,  0.8, -3.9, 38.3,  8.1,  5.8
 14.237117,  1.0, 16.0, -0.3, -3.9, 38.5,  8.4,  5.7
 14.260106,  1.0, 14.7,  0.5, -3.9, 38.5,  8.6,  5.5
 14.283116,  1.0, 14.6,  1.9, -3.9, 38.6,  8.8,  5.5
 14.306103,  1.0, 17.3,  2.2, -3.8, 38.7,  9.2,  5.6
 14.329115,  1.0, 16.4,  1.6, -3.7, 38.8,  9.5,  5.5
 14.352106,  1.0, 14.7,  0.4, -3.6, 38.8,  9.6,  5.4
 14.375115,  1.0, 14.1,  0.8, -3.7, 38.8,  9.7,  5.3
 14.398107,  1.0, 11.6,  4.4, -3.8, 39.0,  9.7,  5.4
 14.421112,  1.0, 15.9, -0.6, -4.0, 39.2,  9.7,  5.5
 14.444108,  1.0, 15.7, -0.1, -4.1, 39.3,  9.8,  5.3
 14.467116,  1.0, 15.4,  2.6, -4.2, 39.3,  9.8,  5.3
 14.490105,  1.0, 16.2,  0.9, -4.2, 39.3, 10.0,  5.2
 14.513137,  1.0, 14.7,  0.5, -4.2, 39.4, 10.1,  5.1
 14.536110,  1.0, 13.3,  0.7, -4.3, 39.4, 10.2,  5.0
 14.559116,  1.0, 15.8,  0.9, -4.3, 39.4, 10.3,  4.8
 14.582104,  1.0, 14.1,  0.6, -4.2, 39.5, 10.5,  4.8
 14.605113,  1.0, 15.0,  1.9, -4.2, 39.5, 10.7,  4.7
 14.628107,  1.0, 14.9,  1.8, -4.2, 39.6, 10.8,  4.7
 14.651116,  1.0, 15.2,  2.3, -4.2, 39.6, 10.9,  4.7
 14.674103,  1.0, 16.4,  2.4, -4.2, 39.7, 11.1,  4.7
 14.697116,  1.0, 13.2,  0.9, -4.2, 39.8, 11.2,  4.7
 14.720108,  1.0, 12.9,  0.8, -4.3, 39.8, 11.1,  4.6
 14.743116,  1.0, 15.0,  1.3, -4.3, 39.9, 11.2,  4.5
 14.766142,  1.0, 15.6,  2.5, -4.3, 39.9, 11.4,  4.5
 14.789109,  1.0, 13.9,  2.1, -4.2, 40.0, 11.5,  4.5
 14.812107,  1.0, 14.3,  0.9, -4.2, 40.0, 11.6,  4.4
 14.835118,  1.0, 14.8,  2.0, -4.3, 39.9, 11.6,  4.2
 14.858106,  1.0, 17.1,  2.7, -4.3, 39.9, 11.7,  4.2
 14.881115,  1.0, 14.2,  2.3, -4.3, 39.9, 11.9,  4.1
 14.904103,  1.0, 14.3, -0.2, -4.3, 39.9, 11.9,  4.0
 14.927115,  1.0, 13.9,  3.6, -4.4, 39.9, 11.9,  4.0
 14.950107,  1.0, 16.6,  1.0, -4.3, 39.9, 12.1,  4.0
 14.973113,  1.0, 14.4,  4.1, -4.2, 40.0, 12.3,  4.0
 14.996108,  1.0, 15.5, -0.3, -4.1, 40.0, 12.5,  3.8
 15.019117,  1.0, 14.2,  3.2, -4.1, 39.9, 12.6,  3.8
 15.042108,  1.0, 13.6,  2.3, -4.0, 39.9, 12.7,  3.7
 15.065115,  1.0, 14.4,  1.6, -3.9, 40.0, 12.8,  3.7
 15.088102,  1.0, 14.0,  3.3, -4.0, 40.0, 12.8,  3.7
 15.111117,  1.0, 16.4,  1.2, -4.0, 40.0, 12.8,  3.6
 15.134106,  1.0, 14.8,  2.6, -4.0, 40.0, 12.9,  3.7
 15.157114,  1.0, 14.4,  1.0, -4.0, 40.0, 13.0,  3.6
 15.180105,  1.0, 12.7,  3.6, -4.1, 40.0, 12.9,  3.5
 15.203117,  1.0, 15.1,  1.0, -4.1, 40.0, 12.9,  3.4
 15.226106,  1.0, 14.5,  1.4, -4.2, 40.1, 12.9,  3.5
 15.249116,  1.0, 15.0,  4.0, -4.1, 40.1, 13.0,  3.6
 15.272099,  1.0, 16.0,  0.3, -4.1, 40.2, 13.1,  3.5
 15.295116,  1.0, 15.2,  3.4, -4.1, 40.1, 13.2,  3.4
 15.318109,  1.0, 16.0,  0.0, -4.1, 40.1, 13.2,  3.3
 15.341122,  1.0, 14.3,  3.3, -4.1, 39.9, 13.3,  3.2
 15.364107,  1.0, 14.7,  1.8, -4.0, 39.9, 13.4,  3.1
 15.387118,  1.0, 14.9,  2.2, -4.0, 39.9, 13.5,  3.1
 15.410106,  1.0, 14.5,  3.5, -4.0, 40.0, 13.6,  3.1
 15.433115,  1.0, 15.2,  1.4, -4.0, 40.0, 13.6,  3.1
 15.456104,  1.0, 15.3,  3.0, -4.0, 40.0, 13.7,  3.1
 15.479115,  1.0, 14.2,  0.6, -4.0, 40.0, 13.7,  3.0
 15.502105,  1.0, 13.7,  2.4, -4.1, 40.0, 13.6,  3.0
 15.525115,  1.0, 14.3,  1.7, -4.1, 39.8, 13.5,  2.8
 15.548105,  1.0, 15.2,  2.3, -4.1, 39.9, 13.6,  2.8
 15.571114,  1.0, 16.0,  1.5, -4.0, 39.9, 13.7,  2.9
 15.594106,  1.0, 13.9,  2.1, -4.0, 39.9, 13.8,  2.8
 15.617112,  1.0, 13.7,  1.0, -4.0, 39.8, 13.8,  2.7
 15.640105,  1.0, 13.3,  3.0, -4.1, 39.8, 13.7,  2.7
 15.663112,  1.0, 16.0,  1.3, -4.1, 39.8, 13.7,  2.6
 15.686150,  1.0, 15.4,  1.8, -4.1, 39.9, 13.8,  2.7
 15.709118,  1.0, 14.8,  1.5, -4.1, 39.8, 13.9,  2.6
 15.732104,  1.0, 12.9,  2.1, -4.0, 39.7, 13.9,  2.5
 15.755115,  1.0, 14.6,  3.4, -4.0, 39.7, 13.9,  2.5
 15.778108,  1.0, 16.9,  2.0, -4.0, 39.7, 14.0,  2.5
 15.801119,  1.0, 16.7,  2.4, -4.0, 39.7, 14.1,  2.4
 15.824103,  1.0, 14.3,  3.4, -3.9, 39.7, 14.2,  2.4
 15.847114,  1.0, 14.3,  0.2, -3.9, 39.6, 14.2,  2.4
 15.870106,  1.0, 14.7,  2.2, -3.9, 39.6, 14.2,  2.4
 15.893118,  1.0, 15.6,  2.0, -3.9, 39.5, 14.3,  2.3
 15.916108,  1.0, 13.9,  1.6, -3.9, 39.5, 14.3,  2.2
 15.939111,  1.0, 14.0,  0.9, -3.9, 39.6, 14.3,  2.2
 15.962107,  1.0, 16.2,  1.0, -3.9, 39.6, 14.3,  2.2
 15.985114,  1.0, 15.7,  1.1, -3.8, 39.5, 14.4,  2.1
 16.008106,  1.0, 15.2,  0.9, -3.8, 39.4, 14.5,  2.0
 16.031117,  1.0, 13.7,  2.0, -3.7, 39.3, 14.5,  1.8
 16.054103,  1.0, 13.6, -0.4, -3.8, 39.2, 14.4,  1.7
 16.077114,  1.0, 15.0,  0.6, -3.8, 39.0, 14.4,  1.5
 16.100106,  1.0, 13.5,  1.2, -3.9, 38.8, 14.3,  1.2
 16.123112,  1.0, 15.3,  2.7, -4.0, 38.6, 14.2,  1.1
 16.146106,  1.0, 16.6,  1.8, -4.1, 38.5, 14.2,  1.0
 16.169118,  1.0, 14.7,  1.4, -4.2, 38.5, 14.2,  1.0
 16.192107,  1.0, 14.3, -0.6, -4.2, 38.4, 14.2,  0.9
 16.215120,  1.0, 14.8,  1.8, -4.2, 38.3, 14.1,  0.8
 16.238107,  1.0, 15.4,  1.8, -4.3, 38.2, 14.1,  0.8
 16.261132,  1.0, 15.8,  0.9, -4.3, 38.3, 14.2,  0.8
 16.284106,  1.0, 13.9, -0.9, -4.2, 38.2, 14.3,  0.7
 16.307109,  1.0, 12.6,  0.2, -4.2, 38.1, 14.1,  0.6
 16.330107,  1.0, 13.7,  0.7, -4.3, 38.1, 14.1,  0.6
 16.353117,  1.0, 16.1,  0.6, -4.3, 38.1, 14.1,  0.6
 16.376106,  1.0, 15.3,  0.1, -4.3, 38.1, 14.2,  0.6
 16.399118,  1.0, 13.7, -1.1, -4.2, 38.0, 14.2,  0.4
 16.422099,  1.0, 13.3,  0.7, -4.3, 37.9, 14.2,  0.4
 16.445123,  1.0, 14.6, -1.2, -4.3, 37.9, 14.1,  0.3
 16.468105,  1.0, 16.5,  0.5, -4.3, 37.9, 14.2,  0.3
 16.491111,  1.0, 15.1, -0.4, -4.2, 37.7, 14.3,  0.1
 16.514106,  1.0, 13.4, -0.1, -4.2, 37.7, 14.3,  0.1
 16.537113,  1.0, 12.5, -1.5, -4.1, 37.6, 14.3, -0.0
 16.560107,  1.0, 13.5,  0.7, -4.2, 37.6, 14.2,  0.0
 16.583118,  1.0, 15.3, -0.6, -4.2, 37.6, 14.2, -0.1
 16.606103,  1.0, 14.8,  0.1, -4.3, 37.5, 14.2, -0.1
 16.629117,  1.0, 14.8,  0.0, -4.3, 37.4, 14.2, -0.2
 16.652106,  1.0, 13.8,  0.3, -4.3, 37.4, 14.2, -0.2
 16.675116,  1.0, 13.6, -0.1, -4.3, 37.5, 14.2, -0.1
 16.698108,  1.0, 14.7, -1.3, -4.3, 37.4, 14.1, -0.2
 16.721111,  1.0, 16.0,  1.4, -4.3, 37.4, 14.2, -0.1
 16.744105,  1.0, 15.2,  0.0, -4.3, 37.4, 14.3, -0.2
 16.767116,  1.0, 14.7,  0.2, -4.2, 37.4, 14.4, -0.2
 16.790103,  1.0, 14.5, -0.8, -4.2, 37.4, 14.4, -0.2
 16.813116,  1.0, 15.1, -0.5, -4.2, 37.5, 14.4, -0.1
 16.836108,  1.0, 13.3, -0.9, -4.2, 37.4, 14.4, -0.3
 16.859118,  1.0, 14.4, -1.0, -4.2, 37.3, 14.4, -0.4
 16.882105,  1.0, 13.3,  0.7, -4.1, 37.3, 14.4, -0.3
 16.905109,  1.0, 15.2, -1.1, -4.1, 37.3, 14.5, -0.3
 16.928111,  1.0, 15.1, -1.0, -4.0, 37.4, 14.5, -0.3
 16.951116,  1.0, 14.2, -1.1, -4.0, 37.3, 14.5, -0.4
 16.974102,  1.0, 13.1, -0.8, -4.1, 37.3, 14.5, -0.4
 16.997117,  1.0, 15.1, -1.2, -4.1, 37.3, 14.4, -0.4
 17.020104,  1.0, 14.8, -0.4, -4.1, 37.3, 14.5, -0.4
 17.043115,  1.0, 14.8, -1.5, -4.1, 37.4, 14.5, -0.4
 17.066104,  1.0, 14.5, -0.3, -4.1, 37.4, 14.5, -0.4
 17.089109,  1.0, 14.9, -0.8, -4.1, 37.3, 14.5, -0.5
 17.112105,  1.0, 14.8, -0.6, -4.1, 37.3, 14.5, -0.5
 17.135112,  1.0, 15.1,  0.1, -4.1, 37.3, 14.5, -0.5
 17.158111,  1.0, 14.2, -0.5, -4.0, 37.2, 14.6, -0.5
 17.181117,  1.0, 14.2, -0.8, -4.0, 37.2, 14.5, -0.5
 17.204104,  1.0, 14.8,  0.1, -4.0, 37.2, 14.6, -0.5
 17.227116,  1.0, 14.3, -0.6, -4.0, 37.2, 14.6, -0.5
 17.250105,  1.0, 14.7, -1.1, -4.0, 37.1, 14.5, -0.6
 17.273114,  1.0, 15.1,  0.3, -4.0, 37.1, 14.5, -0.7
 17.296105,  1.0, 13.9, -0.7, -4.0, 37.1, 14.6, -0.6
 17.319123,  1.0, 14.9, -2.0, -4.0, 37.1, 14.6, -0.7
 17.342108,  1.0, 14.5, -0.7, -4.0, 37.0, 14.5, -0.8
 17.365113,  1.0, 14.9, -0.5, -4.1, 37.0, 14.5, -0.8
 17.388104,  1.0, 15.1, -1.8, -4.1, 36.9, 14.5, -0.9
 17.411114,  1.0, 13.7, -0.8, -4.1, 36.8, 14.5, -0.9
 17.434103,  1.0, 13.5, -1.4, -4.2, 36.8, 14.4, -0.9
 17.457108,  1.0, 13.9, -2.0, -4.2, 36.8, 14.3, -1.0
 17.480108,  1.0, 14.4, -0.8, -4.3, 36.8, 14.3, -1.0
 17.503115,  1.0, 14.3, -2.2, -4.3, 36.8, 14.2, -1.1
 17.526104,  1.0, 13.1, -2.2, -4.4, 36.7, 14.2, -1.1
 17.549114,  1.0, 14.4, -2.0, -4.5, 36.6, 14.0, -1.3
 17.572100,  1.0, 14.1, -0.5, -4.6, 36.5, 13.9, -1.4
 17.595119,  1.0, 17.0, -0.6, -4.7, 36.3, 13.9, -1.5
 17.618108,  1.0, 13.4, -1.0, -4.6, 36.2, 14.0, -1.6
 17.641114,  1.0, 12.8, -0.8, -4.6, 36.3, 14.0, -1.5
 17.664104,  1.0, 12.6, -2.3, -4.5, 36.2, 14.0, -1.6
 17.687115,  1.0, 13.9, -1.7, -4.7, 36.2, 13.8, -1.7
 17.710111,  1.0, 15.1, -1.5, -4.8, 36.0, 13.7, -1.8
 17.733114,  1.0, 15.0,  0.0, -4.8, 35.9, 13.8, -1.8
 17.756118,  1.0, 14.0, -2.3, -4.8, 36.0, 13.9, -1.7
 17.779115,  1.0, 13.5, -1.4, -4.7, 36.1, 13.9, -1.7
 17.802110,  1.0, 12.4, -3.0, -4.7, 36.2, 13.9, -1.7
 17.825114,  1.0, 15.2, -2.1, -4.7, 36.1, 13.9, -1.7
 17.848108,  1.0, 13.6, -2.4, -4.8, 36.0, 13.8, -1.8
 17.871110,  1.0, 14.0, -0.9, -4.8, 35.9, 13.8, -1.9
 17.894105,  1.0, 14.0, -2.4, -4.8, 35.9, 13.8, -1.9
 17.917115,  1.0, 13.1, -2.2, -4.7, 35.9, 13.8, -2.0
 17.940104,  1.0, 13.9, -1.5, -4.7, 35.9, 13.9, -1.9
 17.963115,  1.0, 14.7, -1.8, -4.6, 35.9, 14.0, -2.0
 17.986110,  1.0, 13.9, -2.2, -4.5, 35.9, 14.1, -2.0
 18.009114,  1.0, 14.3, -2.5, -4.5, 35.8, 14.1, -2.1
 18.032107,  1.0, 13.2, -2.7, -4.6, 35.6, 14.0, -2.2
 18.055112,  1.0, 12.3, -3.0, -4.7, 35.4, 13.8, -2.5
 18.078108,  1.0, 13.8, -3.8, -4.9, 35.0, 13.6, -2.9
 18.101114,  1.0, 11.9, -2.5, -5.6, 34.4, 12.9, -3.5
 18.124105,  1.0, 12.3, -0.9, -7.6, 35.8, 11.0, -2.1
 18.147114,  1.0, 10.7, -11.1, -9.7, 36.7,  8.9, -1.5
 18.170105,  1.0, 14.5, -3.4, -11.4, 36.7,  7.4, -1.4
 18.193113,  1.0,  9.6,  0.8, -12.3, 36.9,  6.6, -1.2
 18.216110,  1.0,  7.9, -4.0, -13.0, 37.1,  5.9, -1.1
 18.239111,  1.0,  0.2,  0.0, -13.9, 37.3,  4.9, -0.9
 18.262107,  1.0,  3.2,  2.8, -15.0, 38.0,  3.8, -0.1
 18.285117,  1.0,  7.1, -4.1, -16.0, 38.6,  2.9,  0.4
 18.308104,  1.0,  2.4,  1.0, -17.0, 38.9,  2.0,  0.7
 18.331112,  1.0, -3.7,  6.6, -17.9, 39.8,  0.9,  1.7
 18.354104,  1.0, -7.9, -5.9, -18.9, 41.0, -0.3,  2.6
 18.377114,  1.0, -2.5, -3.8, -19.9, 41.5, -1.4,  3.0
 18.400109,  1.0, -14.0, 11.5, -21.0, 41.9, -2.9,  3.6
 18.423113,  1.0, -8.5,  6.8, -22.9, 43.4, -4.9,  5.2
 18.446110,  1.0,  2.7, -0.1, -25.0, 45.3, -6.6,  6.8
 18.469115,  1.0,  0.5, -6.8, -25.3, 45.8, -6.8,  6.9
 18.492105,  1.0, -14.2,  8.9, -25.5, 45.4, -7.1,  6.6
 18.515116,  1.0, -12.3, 12.0, -26.2, 46.0, -7.9,  7.4
 18.538105,  1.0, -12.2,  4.5, -26.9, 46.6, -8.8,  7.8
 18.561114,  1.0, -10.1,  6.1, -27.9, 47.1, -9.7,  8.3
 18.584103,  1.0, -17.9, 14.9, -28.7, 47.4, -10.8,  8.7
 18.607111,  1.0, -15.2, 18.1, -30.3, 48.4, -12.5, 10.0
 18.630108,  1.0, -7.3,  4.2, -31.7, 49.9, -13.7, 11.3
 18.653112,  1.0, -9.5,  4.3, -32.8, 50.3, -14.7, 11.5
 18.676109,  1.0, -11.7, 14.9, -34.0, 51.3, -15.7, 12.5
 18.699112,  1.0, -7.6,  0.9, -33.4, 51.7, -14.9, 12.6
 18.722100,  1.0, -7.2,  7.5, -31.9, 51.5, -13.2, 12.2
 18.745117,  1.0,  1.8, 22.8, -29.8, 51.8, -10.7, 12.8
 18.768104,  1.0, -0.7, 25.0, -25.8, 53.3, -6.5, 14.6
 18.791110,  1.0, -3.5, 17.9, -22.0, 55.4, -2.8, 16.8
 18.814108,  1.0, -7.9,  6.2, -20.5, 57.1, -1.5, 18.1
 18.837111,  1.0, -71.7,  5.7, -18.2, 58.6, -1.3, 19.2
 18.860108,  1.0, -10.5, 15.7, -18.7, 59.1, -2.1, 19.5
 18.883117,  1.0, -4.4, 16.3, -23.6, 59.1, -6.9, 19.4
 18.906103,  1.0,  2.2, 16.0, -26.8, 59.3, -9.8, 19.6
 18.929113,  1.0,  1.9, 15.9, -25.8, 59.8, -8.4, 19.9
 18.952106,  1.0, -2.1, 15.7, -23.4, 60.2, -5.9, 20.2
 18.975109,  1.0, -4.0, 14.2, -22.8, 60.0, -5.2, 19.8
 18.998108,  1.0, -0.7, 12.9, -23.8, 59.2, -6.1, 18.8
 19.021109,  1.0,  1.8, 14.9, -24.4, 58.1, -6.4, 17.6
 19.044108,  1.0, -0.1, 19.4, -23.4, 57.0, -5.2, 16.6
 19.067112,  1.0, -3.9, 22.9, -21.9, 56.2, -3.8, 16.1
 19.090105,  1.0, -0.6, 27.6, -21.8, 55.1, -3.6, 15.3
 19.113111,  1.0,  0.2, 23.2, -22.3, 55.6, -4.0, 16.0
 19.136108,  1.0,  1.0, 19.7, -21.4, 55.6, -2.9, 16.1
 19.159115,  1.0, -0.1, 23.9, -20.0, 56.1, -1.5, 16.9
 19.182104,  1.0, -5.1, 19.5, -18.8, 57.1, -0.5, 17.9
 19.205109,  1.0, -9.2, 16.4, -17.5, 58.0,  0.5, 18.7
 19.228108,  1.0, -11.8, 15.0, -16.7, 58.7,  1.0, 19.4
 19.251111,  1.0, -11.9, 14.2, -16.6, 59.0,  0.6, 19.5
 19.274101,  1.0, -10.7, 13.4, -17.2, 58.9, -0.2, 19.2
 19.297112,  1.0, -6.2, 17.3, -18.2, 58.3, -1.4, 18.6
 19.320110,  1.0, -0.6, 19.4, -19.8, 57.7, -2.9, 18.0
 19.343110,  1.0,  3.2, 19.9, -21.3, 57.3, -4.2, 17.7
 19.366110,  1.0,  4.9, 15.1, -22.3, 57.2, -4.9, 17.5
 19.389179,  1.0,  5.4, 14.5, -22.3, 56.8, -4.6, 17.0
 19.412109,  1.0,  4.6, 15.3, -21.6, 56.2, -3.7, 16.4
 19.435110,  1.0,  1.4, 20.0, -20.8, 55.6, -2.7, 15.9
 19.458108,  1.0, -2.4, 21.5, -19.9, 55.4, -1.9, 15.9
 19.481112,  1.0, -6.5, 21.8, -18.9, 55.5, -1.0, 16.1
 19.504102,  1.0, -8.0, 21.4, -18.5, 55.8, -0.8, 16.6
 19.527111,  1.0, -7.3, 19.6, -18.8, 56.2, -1.3, 17.1
 19.550106,  1.0,  1.7, 18.0, -20.1, 56.5, -2.5, 17.4
 19.573109,  1.0, 25.4,  7.7, -22.2, 56.8, -3.7, 17.4
 19.596107,  1.0, 12.1, 10.3, -22.5, 56.6, -3.5, 17.0
 19.619112,  1.0,  9.2, 15.4, -20.4, 56.0, -1.1, 16.4
 19.642104,  1.0, -3.9, 23.1, -17.4, 56.0,  1.7, 16.5
